frame,estimated_x,estimated_y,groundtruth_x,groundtruth_y,error
829,544.6383056640625,334.51068115234375,618.5,345.5,74.67472811407427
830,543.6531372070312,334.713134765625,618.5,346.0,75.69310534499449
831,542.8168334960938,334.971435546875,618.0,346.0,75.98774742977201
832,542.058837890625,335.2643127441406,617.5,346.0,76.20120682291468
833,541.1454467773438,335.456298828125,617.0,346.5,76.65426654911299
834,540.3593139648438,335.56134033203125,616.5,346.5,76.922417702747
835,539.49951171875,335.7447509765625,616.0,347.0,77.3240282050105
836,539.2415771484375,335.8342590332031,616.5,347.0,78.06111498594188
837,538.7472534179688,335.9656982421875,615.5,347.0,77.54185916760039
838,538.3734741210938,336.0555725097656,615.0,346.5,77.33505371996229
839,537.9118041992188,336.25262451171875,615.5,346.5,78.2619756460198
840,537.4613647460938,336.3297424316406,616.0,347.5,79.32901034104495
841,537.1334228515625,336.27423095703125,616.0,348.0,79.73349767042387
842,536.7466430664062,336.2486572265625,616.0,348.0,80.11983925484645
843,536.5463256835938,336.3109130859375,616.0,348.0,80.30891055955162
844,536.0419921875,336.3513488769531,616.0,347.5,80.73150212406075
845,535.58642578125,336.3740539550781,615.0,348.0,80.26006722920403
846,535.0581665039062,336.4626159667969,616.0,347.5,81.69090681346223
847,534.6975708007812,336.48223876953125,615.5,346.5,81.42105443044471
848,534.135986328125,336.5152282714844,616.0,346.5,82.47067600632059
849,533.7868041992188,336.45306396484375,615.5,347.0,82.39104458438727
850,533.3038940429688,336.2059020996094,615.5,346.5,82.83820547357563
851,532.8074951171875,336.2151794433594,615.0,346.0,82.77288548937275
852,532.2492065429688,336.19097900390625,615.5,345.5,83.7696393876146
853,531.1730346679688,336.2392272949219,615.0,346.5,84.45261140594081
854,530.2457275390625,336.4001770019531,614.0,346.5,84.36103709683061
855,529.200439453125,336.49456787109375,614.5,347.0,85.94404652857025
856,528.0663452148438,336.72528076171875,613.5,346.5,85.99101410110522
857,526.513427734375,337.0480041503906,612.0,346.0,85.95401251493352
858,524.5901489257812,337.2507629394531,611.0,345.5,86.80272043403804
859,522.6615600585938,337.65130615234375,609.0,345.5,86.69445314799587
860,520.9701538085938,338.1430358886719,608.0,346.0,87.3837857565494
861,519.1810302734375,338.3739929199219,607.0,346.5,88.19412358485332
862,517.4703979492188,338.61016845703125,606.0,346.0,88.837492363884
863,515.8648071289062,338.958740234375,604.0,346.5,88.45723724646575
864,514.6107177734375,339.1751708984375,604.0,346.5,89.68888949221714
865,513.4348754882812,339.2288818359375,603.5,347.0,90.39976178525707
866,512.4252319335938,339.3839416503906,602.0,347.0,89.8979611500457
867,511.86492919921875,339.5915832519531,602.0,345.5,90.32851364176457
868,511.4534912109375,339.81524658203125,602.0,346.0,90.75748690179147
869,511.0209045410156,339.9564208984375,603.0,347.0,92.24839298336273
870,510.5970153808594,340.04461669921875,602.5,346.5,92.12942285429777
871,510.4135437011719,340.13226318359375,602.0,346.0,91.77423011240009
872,510.3110656738281,340.14019775390625,602.5,346.5,92.40804454594118
873,510.1867980957031,340.18402099609375,603.0,346.5,93.02785625018757
874,510.3509216308594,340.28204345703125,603.5,346.0,93.32441174766429
875,510.4586181640625,340.24078369140625,603.5,346.0,93.21945776730249
876,510.9617614746094,340.3214416503906,604.5,347.0,93.77635740452925
877,511.65386962890625,340.2791442871094,605.5,347.0,94.08648195751512
878,512.0648193359375,340.28338623046875,606.5,347.0,94.67373578550273
879,512.625244140625,340.2474365234375,607.5,346.5,95.080565045673
880,513.240478515625,340.18560791015625,608.5,345.5,95.40764747501478
881,513.8491821289062,340.2235107421875,609.5,347.0,95.89056140241539
882,514.6366577148438,340.1920166015625,610.0,347.5,95.64294889403875
883,515.4763793945312,340.14398193359375,611.5,347.0,96.26806686492614
884,516.29541015625,340.0179443359375,612.5,346.5,96.4227159575801
885,517.1422119140625,339.98785400390625,614.0,346.5,97.0764603720944
886,517.9921875,340.0347595214844,614.0,346.5,96.22525341863327
887,518.9879150390625,340.0118713378906,615.5,346.5,96.72992482703222
888,520.043212890625,339.94598388671875,617.0,347.0,97.21305318679738
889,520.98095703125,339.90277099609375,618.0,347.0,97.27828821533635
890,521.5806274414062,339.92822265625,619.0,346.0,97.60840450402908
891,522.2671508789062,340.0306701660156,620.5,346.5,98.4456442660032
892,523.0423583984375,340.17364501953125,621.5,346.5,98.66068090724204
893,523.7048950195312,340.2072448730469,622.0,346.0,98.46564718256928
894,524.3236083984375,340.207275390625,623.0,346.0,98.84627417310666
895,524.8138427734375,340.1326904296875,624.0,346.0,99.35954461935832
896,525.4800415039062,340.1194763183594,625.0,346.5,99.72428601657772
897,525.7608032226562,340.1369934082031,625.5,346.5,99.94195928976451
898,525.9584350585938,340.20989990234375,626.0,346.5,100.23911449710707
899,526.0935668945312,340.253662109375,626.5,346.5,100.6005394916291
900,526.1592407226562,340.3804626464844,626.5,346.5,100.52719388192888
901,526.3723754882812,340.4542541503906,627.5,346.5,101.30818072723075
902,526.4286499023438,340.5819396972656,628.0,346.0,101.71575363779556
903,526.5913696289062,340.6853942871094,628.5,346.0,102.04711646095494
904,526.8793334960938,340.7822265625,628.5,345.5,101.73011966426519
905,526.9727783203125,340.9619140625,629.5,346.0,102.65093031857732
906,527.0692138671875,341.0551452636719,630.5,346.0,103.5489213290751
907,527.1724853515625,341.1851501464844,631.0,346.0,103.93909551840156
908,527.3425903320312,341.22796630859375,631.5,345.5,104.24498194446379
909,527.5411987304688,341.2175598144531,632.0,345.5,104.5465468421134
910,527.55029296875,341.2259216308594,632.0,344.5,104.50100902901
911,527.9912109375,341.35205078125,633.0,346.0,105.11160360451504
912,528.1288452148438,341.29815673828125,633.0,345.5,104.9552980690744
913,528.4654541015625,341.3870544433594,634.0,345.5,105.61466138345236
914,528.4655151367188,341.3321533203125,634.0,345.5,105.61675265460268
915,528.5408325195312,341.2276611328125,634.5,345.0,106.02629727422777
916,528.6071166992188,341.29193115234375,635.0,345.0,106.45748161417598
917,528.5020141601562,341.21630859375,635.5,344.5,107.04836104786884
918,528.4717407226562,341.1653747558594,636.0,345.0,107.59661190752553
919,528.542724609375,341.1360778808594,636.0,344.5,107.509915851517
920,528.3216552734375,341.0157775878906,636.5,344.0,108.21949847963596
921,528.27294921875,341.04632568359375,637.0,343.5,108.75473364060761
922,528.22998046875,340.91455078125,637.5,343.0,109.28991841338221
923,528.0127563476562,340.8215637207031,637.0,343.5,109.02015088889576
924,527.7301635742188,340.8953552246094,637.5,342.5,109.78156436213669
925,527.3969116210938,340.8211364746094,636.5,342.5,109.11600467645576
926,527.064208984375,340.8456115722656,637.5,343.0,110.45680298987634
927,526.5596923828125,340.7991638183594,637.0,342.5,110.45340370624973
928,525.671630859375,340.46307373046875,636.5,341.0,110.82966974682164
929,524.9926147460938,340.4928283691406,635.5,341.5,110.51197487308453
930,524.4498291015625,340.3072814941406,636.5,341.5,112.05651866715863
931,523.7457275390625,340.0303649902344,636.5,340.5,112.75525049964514
932,523.140869140625,339.81109619140625,636.0,340.5,112.86123340984284
933,522.47412109375,339.5574645996094,635.5,340.5,113.02980879180181
934,521.8046264648438,339.2082824707031,635.0,340.5,113.20274344705187
935,521.05908203125,338.90557861328125,635.0,339.5,113.94246848452251
936,520.4722900390625,338.8896789550781,635.0,339.5,114.5293361574863
937,519.7621459960938,339.01007080078125,634.0,340.0,114.24214304378776
938,519.1873779296875,339.0646057128906,634.0,341.0,114.82893336484052
939,526.927978515625,338.5409240722656,634.5,341.0,107.60012481708931
940,526.5107421875,338.55206298828125,634.5,341.0,108.01699958112118
941,526.0131225585938,338.7476501464844,634.0,341.0,108.01036422217975
942,525.451904296875,338.94415283203125,634.0,340.5,108.55924530497097
943,524.940673828125,339.0376281738281,634.0,340.5,109.06913017174658
944,524.0731201171875,338.9729309082031,634.0,340.5,109.93748614909025
945,523.2948608398438,339.1185607910156,633.5,341.5,110.23086659377896
946,522.3618774414062,339.4447937011719,633.0,341.5,110.65720959892832
947,521.4915161132812,339.670654296875,632.5,341.0,111.01644317319085
948,520.4020385742188,340.0104064941406,631.5,340.5,111.09904020631933
949,519.1288452148438,340.3039855957031,631.0,340.5,111.8713265077834
950,518.0525512695312,340.5566101074219,630.5,340.5,112.4474629802543
951,516.65185546875,341.0571594238281,629.0,341.5,112.3490172960607
952,515.2535400390625,341.3568115234375,628.0,341.0,112.74702456467107
953,513.742431640625,341.8634033203125,627.5,342.0,113.75765036994557
954,512.1505737304688,342.4236145019531,625.5,342.5,113.34945200739267
955,518.9598388671875,340.9382629394531,625.5,342.5,106.55160701205747
956,517.614013671875,341.561279296875,624.0,344.0,106.41393445256993
957,516.2420654296875,342.14971923828125,623.0,344.5,106.78380220510051
958,515.0932006835938,342.9031677246094,623.0,344.5,107.91861383481026
959,514.1229248046875,343.6038818359375,621.5,344.0,107.37780584040492
960,513.2785034179688,344.4031066894531,621.0,345.0,107.72315028579858
961,512.5108642578125,345.23040771484375,621.0,346.0,108.4918653465418
962,511.8016662597656,346.271240234375,620.5,346.5,108.69857445676895
963,510.9539794921875,347.341796875,619.5,346.0,108.55431353445248
964,510.3746643066406,348.5782165527344,619.5,348.5,109.1253637245599
965,509.5657958984375,349.8798828125,618.5,350.0,108.93427032563999
966,508.9315185546875,351.3269348144531,619.0,350.0,110.07647961158146
967,508.134521484375,352.9095153808594,617.5,351.0,109.38214726335084
968,507.4735107421875,354.22625732421875,617.5,351.5,110.06025993698809
969,507.00457763671875,355.3505859375,617.0,353.5,110.01098858381697
970,506.4822998046875,356.4504089355469,617.0,354.5,110.53490919830186
971,505.9488830566406,357.645263671875,616.5,355.5,110.57192959176477
972,505.38922119140625,358.7905578613281,616.0,356.0,110.64597417810135
973,505.0000305175781,359.94866943359375,616.5,358.0,111.51699649444667
974,504.5145263671875,361.31488037109375,616.5,359.0,112.00939681963214
975,504.35693359375,362.58038330078125,615.5,360.0,111.17301645706591
976,504.0555725097656,364.00518798828125,616.0,360.5,111.99929101985214
977,503.7774658203125,365.29656982421875,616.0,362.0,112.27094259120246
978,503.7370910644531,366.93963623046875,616.0,363.0,112.33201438725878
979,503.4014892578125,368.40740966796875,616.0,364.0,112.68473668310105
980,503.10101318359375,369.7771301269531,615.5,366.0,112.46243350270615
981,502.7994384765625,371.2304992675781,615.5,366.5,112.79979694582202
982,510.44921875,370.2373962402344,615.0,367.0,104.6008919388436
983,509.9655456542969,371.2334289550781,615.5,368.0,105.58397661034004
984,509.41290283203125,372.09320068359375,615.0,369.0,105.63239549885755
985,508.89996337890625,372.9707946777344,614.5,370.0,105.64181632002357
986,508.3573303222656,373.7359924316406,614.0,371.0,105.67809286330301
987,507.814208984375,374.39849853515625,614.0,371.0,106.24016192526932
988,507.33978271484375,374.765380859375,613.0,371.0,105.72728886036272
989,523.5836791992188,369.7510681152344,613.0,371.0,89.42504266927139
990,523.1893920898438,369.90423583984375,613.0,371.5,89.82478364263763
991,522.887939453125,370.0055847167969,613.0,371.5,90.12445136056218
992,522.4752807617188,370.1221008300781,613.0,371.5,90.53520530319749
993,522.1239624023438,370.11053466796875,612.5,370.5,90.37687677220225
994,530.7058715820312,367.16644287109375,612.5,371.0,81.88391541637314
995,530.387451171875,367.1360168457031,613.0,370.5,82.68101116061493
996,530.1128540039062,366.84912109375,613.0,370.0,82.94701326304408
997,530.0797119140625,366.4468688964844,612.5,370.0,82.49684011407771
998,529.9780883789062,366.1828308105469,613.0,369.0,83.06969514487642
999,530.191650390625,365.6792297363281,613.0,368.5,82.85637881242995
1000,530.0595703125,365.2216796875,613.0,367.5,82.97171578431701
1001,530.5598754882812,364.67437744140625,614.0,367.5,83.4879543489644
1002,530.9300537109375,364.1016540527344,614.0,366.0,83.09163431900487
1003,531.2266235351562,363.5141906738281,614.5,366.0,83.31047038555043
1004,531.7285766601562,362.7772216796875,615.5,365.0,83.8009075836567
1005,532.1464233398438,362.1121520996094,616.5,364.0,84.37469919979488
1006,532.7221069335938,361.29559326171875,617.0,363.0,84.29512596848114
1007,533.4187622070312,360.4655456542969,618.0,362.5,84.60570188276601
1008,534.15087890625,359.5882263183594,619.0,361.5,84.87065587699712
1009,534.9393310546875,358.64605712890625,619.0,360.5,84.08111064741418
1010,535.7443237304688,357.7270812988281,620.0,359.0,84.2652912275027
1011,536.4483032226562,356.6361083984375,621.0,360.0,84.6185865790427
1012,537.3272094726562,355.57806396484375,621.5,360.0,84.28886156224381
1013,537.850830078125,354.5332946777344,622.5,359.0,84.76693591783545
1014,538.41357421875,353.5655517578125,623.0,358.5,84.73023194764512
1015,539.0042114257812,353.16595458984375,624.0,357.5,85.10621613590038
1016,539.3518676757812,353.13433837890625,624.0,356.5,84.71501628475409
1017,539.7418823242188,352.8172607421875,624.5,356.0,84.81785390544141
1018,540.2708129882812,352.1201171875,625.5,355.5,85.29617767816305
1019,540.6121826171875,351.7333068847656,626.0,355.0,85.450281692395
1020,541.0387573242188,351.3878173828125,626.5,355.5,85.56011948078306
1021,541.3652954101562,351.11102294921875,626.5,355.5,85.2477626988078
1022,541.647216796875,350.76513671875,627.5,356.0,86.01223271893458
1023,541.9840087890625,350.5814208984375,627.0,354.5,85.10625137881121
1024,542.0431518554688,350.3546142578125,628.0,354.5,86.05674852034288
1025,542.3025512695312,349.9779968261719,627.5,354.0,85.2923313065784
1026,542.4243774414062,349.78656005859375,628.5,353.5,86.15568718922695
1027,542.533935546875,349.4779052734375,628.0,354.0,85.58561511037776
1028,542.4815063476562,349.24871826171875,628.0,353.0,85.6007293850112
1029,542.7320556640625,349.0221252441406,628.0,353.0,85.36068075437214
1030,542.6485595703125,348.8132019042969,629.0,353.0,86.45288047587572
1031,542.4573974609375,348.6212463378906,628.5,352.5,86.12998421958761
1032,542.3035888671875,348.5880126953125,628.0,351.5,85.74587191875007
1033,541.687744140625,348.4167785644531,627.0,352.0,85.38747259212927
1034,541.3189086914062,348.3750915527344,627.5,351.5,86.23772696415395
1035,540.7561645507812,348.3420715332031,627.0,351.0,86.28478276455547
1036,540.2147827148438,348.2207946777344,626.5,350.5,86.31531439349376
1037,539.2297973632812,348.2061462402344,625.0,351.0,85.81569366482306
1038,538.2739868164062,348.0419616699219,624.0,351.0,85.77703263179428
1039,537.185302734375,347.8615417480469,623.5,351.0,86.37173660553401
1040,536.0224609375,347.7328796386719,622.5,351.5,86.55955151294943
1041,534.68994140625,347.6199951171875,621.0,350.0,86.34286674473329
1042,533.5396728515625,347.45025634765625,620.0,349.0,86.47421509330292
1043,532.2466430664062,347.2073669433594,619.0,349.5,86.78364538079695
1044,531.1153564453125,347.1368408203125,617.5,349.0,86.40473369092267
1045,529.7620849609375,346.9063415527344,616.0,348.0,86.24484958004065
1046,528.4375,346.80755615234375,615.0,348.0,86.57071288016412
1047,527.056396484375,346.5752258300781,614.0,348.0,86.95527685952979
1048,525.8682250976562,346.4964599609375,613.0,348.5,87.15480692607164
1049,524.327392578125,346.2530517578125,611.0,347.5,86.68157680398504
1050,532.1137084960938,342.16070556640625,610.5,347.5,78.56792450347642
1051,530.8546142578125,342.0970153808594,608.5,347.0,77.80003332408427
1052,529.6182861328125,341.8600158691406,607.5,347.0,78.05114215535832
1053,528.5473022460938,341.6446533203125,606.5,346.5,78.10376097533212
1054,527.524658203125,341.32366943359375,605.5,345.5,78.08710306663566
1055,526.523681640625,341.0,604.5,345.5,78.10605754282189
1056,525.6385498046875,340.74554443359375,603.5,345.0,77.97759818488676
1057,524.53369140625,340.5393981933594,602.5,345.0,78.09380413459995
1058,523.6348876953125,340.3161315917969,601.5,345.0,78.00586091754235
1059,523.2119750976562,340.00238037109375,601.5,344.5,78.41711181519196
1060,522.4403076171875,339.57916259765625,600.5,343.5,78.15809964958804
1061,521.9299926757812,339.6012878417969,600.0,344.0,78.1938278398896
1062,521.2877807617188,339.7295227050781,599.0,343.5,77.80363434936835
1063,520.63525390625,339.8646240234375,599.5,343.5,78.9484903903971
1064,520.5682983398438,339.8790283203125,599.0,343.5,78.51524222221349
1065,520.520263671875,339.9080810546875,599.0,343.5,78.56189213506583
1066,520.5160522460938,339.92041015625,599.0,343.5,78.56553645516183
1067,520.5420532226562,339.9361572265625,599.0,344.0,78.56312258689648
1068,520.6936645507812,339.89508056640625,599.0,344.0,78.41385422896816
1069,521.010009765625,339.9078063964844,600.0,343.5,79.07162836385625
1070,521.54736328125,339.7979431152344,600.0,343.0,78.51795575801395
1071,522.1512451171875,339.8020324707031,600.5,343.5,78.43597615593733
1072,522.9019165039062,339.793701171875,601.0,344.0,78.21127537378685
1073,523.4734497070312,339.7814636230469,602.0,343.5,78.61454454298438
1074,524.383056640625,339.8780517578125,603.0,343.5,78.70033222445927
1075,525.4091186523438,339.8758850097656,604.0,343.5,78.67439761741952
1076,526.3977661132812,339.81103515625,605.0,344.0,78.71377642093289
1077,527.6002807617188,339.76861572265625,606.0,344.0,78.51382419385696
1078,528.6268920898438,339.8675231933594,607.0,344.0,78.48198142283628
1079,529.926025390625,339.9429626464844,608.5,344.0,78.67864410373713
1080,530.9352416992188,340.00579833984375,609.5,343.5,78.64242297959807
1081,531.9374389648438,340.0550537109375,610.5,344.0,78.66154459217184
1082,532.9472045898438,340.298095703125,611.5,345.0,78.69338962560221
1083,533.8775634765625,340.3960876464844,612.0,344.5,78.23015521500555
1084,535.0784301757812,340.5215759277344,613.5,345.0,78.54934051833831
1085,536.154052734375,340.6261291503906,615.0,345.0,78.96717132088993
1086,537.2465209960938,340.7462463378906,616.5,345.0,79.36755227698859
1087,538.4302978515625,340.9869384765625,617.0,345.0,78.67212186337088
1088,539.2203979492188,341.1670227050781,618.5,346.0,79.42677741708692
1089,540.1046142578125,341.3374328613281,619.0,345.5,79.00511917966148
1090,540.8917236328125,341.6829528808594,620.0,345.5,79.20031084848756
1091,541.8056640625,341.9105224609375,620.5,346.5,78.82805219416285
1092,542.6438598632812,342.3110656738281,621.5,347.0,78.99542355337415
1093,543.0996704101562,342.7540283203125,622.0,347.0,79.01449414437
1094,543.8411865234375,343.11572265625,623.5,347.5,79.77937360195739
1095,544.2779541015625,343.4930725097656,623.5,347.5,79.32331324551524
1096,544.9669799804688,343.97705078125,624.0,348.0,79.13534212868653
1097,545.7060546875,344.3692626953125,625.0,349.0,79.4290468985167
1098,546.2088623046875,344.7428894042969,625.0,349.0,78.90606041328982
1099,546.9884643554688,345.1186828613281,627.0,349.5,80.13140318293269
1100,547.6569213867188,345.5630187988281,627.5,350.5,79.99556853868428
1101,548.3642578125,345.8628845214844,628.0,350.5,79.77063540999944
1102,549.1192626953125,346.21014404296875,629.0,350.5,79.9958439950012
1103,549.9391479492188,346.58453369140625,629.0,350.5,79.1577488525871
1104,550.8241577148438,347.1214599609375,631.0,351.5,80.29531305753731
1105,551.4202270507812,347.3506774902344,631.0,352.0,79.71547191385761
1106,552.3349609375,347.8226623535156,632.5,352.0,80.27380418109563
1107,553.1229248046875,347.7726745605469,633.0,351.5,79.96399250093258
1108,554.0806274414062,347.72918701171875,633.5,351.5,79.50884081781915
1109,554.8540649414062,347.66107177734375,635.0,352.5,80.291880864508
1110,555.7997436523438,347.5507507324219,635.5,353.0,79.88632661139403
1111,556.5335083007812,347.52386474609375,636.5,352.0,80.09166986330403
1112,557.2262573242188,347.4268798828125,637.5,352.0,80.40390034559125
1113,557.8843383789062,347.31640625,638.5,351.5,80.7241435710019
1114,558.4463500976562,347.284423828125,639.5,351.5,81.1632012980796
1115,558.899169921875,347.223388671875,639.5,351.5,80.71420701298271
1116,559.2037963867188,347.1115417480469,640.0,351.0,80.88971891344403
1117,559.4637451171875,347.05242919921875,640.0,350.5,80.61001237424381
1118,559.9031372070312,346.9203796386719,640.5,350.5,80.67631606611612
1119,559.9404296875,346.95550537109375,640.5,350.5,80.63750871095273
1120,559.7636108398438,346.9554138183594,640.5,351.0,80.83763487386871
1121,559.7877807617188,346.8298034667969,641.0,350.5,81.29510991565849
1122,559.6897583007812,346.88916015625,641.0,350.0,81.3697285832934
1123,559.6649169921875,346.8763122558594,641.5,350.5,81.91527283579417
1124,559.5347290039062,347.01104736328125,641.5,350.5,82.03949317227864
1125,559.5175170898438,346.950927734375,641.5,350.5,82.05926771584481
1126,559.586669921875,346.9485168457031,641.5,349.5,81.95305797085621
1127,559.9781494140625,346.8313903808594,642.0,351.0,82.12771322579637
1128,560.1078491210938,346.8340148925781,642.5,350.0,82.4529562123328
1129,560.4022216796875,346.76116943359375,642.5,350.0,82.16164085854822
1130,560.5564575195312,346.59375,643.5,350.0,83.01345540496327
1131,560.6228637695312,346.6067810058594,643.0,350.5,82.46908346568152
1132,560.5555419921875,346.7464294433594,643.5,351.0,83.05345252721341
1133,560.4136352539062,346.8143310546875,643.0,350.0,82.64778356740104
1134,559.9596557617188,346.7946472167969,643.5,350.5,83.62247756852533
1135,559.1766357421875,346.9718322753906,642.5,350.5,83.39802754701745
1136,558.4921875,347.1761779785156,642.0,350.5,83.57393458109807
1137,557.3215942382812,347.4886779785156,641.0,350.0,83.71608166367103
1138,555.91748046875,347.785400390625,640.0,350.5,84.12632846952407
1139,554.1859741210938,348.03228759765625,638.5,350.0,84.33698389204591
1140,552.4290771484375,348.3830261230469,637.0,350.0,84.58637949743259
1141,550.6196899414062,348.726806640625,635.5,351.0,84.91074398267935
1142,548.7222290039062,349.0885925292969,634.0,351.0,85.29918935477211
1143,546.8380737304688,349.5092468261719,632.0,351.0,85.1749730317677
1144,545.1759643554688,349.8654479980469,631.0,351.0,85.8315344297124
1145,543.3333740234375,350.15496826171875,629.0,351.0,85.67079365131944
1146,541.6034545898438,350.5093994140625,627.5,350.5,85.89654592443179
1147,540.124755859375,350.8591003417969,626.5,351.0,86.37535906186588
1148,538.6773071289062,351.2485046386719,625.5,351.5,86.82305711793984
1149,537.4135131835938,351.5864562988281,624.5,351.5,87.08652973173122
1150,536.4405517578125,351.8836364746094,624.0,351.5,87.5602886782642
1151,535.6261596679688,352.3009338378906,623.0,351.5,87.37751123361187
1152,534.8079223632812,352.5183410644531,623.0,351.5,88.19795675867202
1153,534.13818359375,352.83795166015625,622.5,351.5,88.3719452838781
1154,533.8232421875,353.0991516113281,622.5,351.5,88.69117578436308
1155,533.5967407226562,353.4183349609375,623.0,352.0,89.41450913287714
1156,533.3651733398438,353.8677062988281,622.5,352.0,89.15439221123536
1157,533.2103881835938,354.0714111328125,622.5,352.0,89.31363570253791
1158,532.9614868164062,354.4051208496094,622.5,352.0,89.57080969506649
1159,532.740966796875,354.6888427734375,622.5,353.0,89.77491983551468
1160,532.55712890625,355.1639404296875,622.5,353.0,89.96889850815205
1161,532.3327026367188,355.53662109375,622.5,353.5,90.19029515018727
1162,532.0324096679688,355.89288330078125,623.0,354.0,90.9872820673672
1163,531.8817749023438,356.20794677734375,623.0,354.0,91.1449722909538
1164,531.6600341796875,356.734375,623.0,354.0,91.38088510567448
1165,531.5650634765625,357.0401306152344,623.0,354.0,91.48546338737499
1166,531.2666015625,357.5231628417969,623.5,354.5,92.28293071255729
1167,530.8457641601562,357.9853210449219,623.0,354.5,92.22012061373438
1168,530.6571044921875,358.56085205078125,623.5,355.0,92.9111560233869
1169,530.295166015625,358.8821716308594,623.5,355.0,93.28564913547181
1170,539.2399291992188,356.1380920410156,623.5,356.0,84.26018395876228
1171,538.94482421875,356.5396728515625,623.5,355.5,84.56156734023065
1172,538.7811889648438,356.891357421875,623.5,355.5,84.73023556373438
1173,538.8304443359375,357.19512939453125,624.0,355.5,85.18642307127378
1174,538.7203979492188,357.5725402832031,624.5,356.0,85.79401500648336
1175,538.7677612304688,357.822998046875,624.5,356.0,85.7516185638197
1176,538.6889038085938,358.18963623046875,625.5,355.5,86.8527522016766
1177,548.47119140625,355.3236999511719,625.5,355.5,77.02901034726975
1178,548.7051391601562,355.70416259765625,626.0,355.5,77.29513047157042
1179,549.0391235351562,356.20989990234375,627.0,356.5,77.96141620848924
1180,549.299560546875,356.63153076171875,627.5,357.0,78.20130753536944
1181,549.6661376953125,357.1405029296875,628.0,357.0,78.3339883105858
1182,549.9724731445312,357.6917419433594,629.0,357.5,79.02775946377753
1183,550.5125122070312,358.194091796875,630.0,357.5,79.49051817078465
1184,550.8560791015625,358.71270751953125,630.0,357.5,79.15321139856589
1185,551.3360595703125,359.1138916015625,630.5,357.5,79.18038968366287
1186,551.690673828125,359.6888732910156,632.0,358.0,80.327082376828
1187,552.2039794921875,360.1224365234375,633.0,358.0,80.82389291969844
1188,552.6036376953125,360.8103332519531,634.0,358.5,81.42914365367618
1189,553.109619140625,361.3807373046875,634.0,359.0,80.92540778821366
1190,553.5503540039062,362.0153503417969,635.5,359.5,81.98823980441989
1191,553.9058227539062,362.6314697265625,635.5,359.5,81.65424583642506
1192,553.9122314453125,363.31805419921875,636.0,360.0,82.15480040726102
1193,554.0009765625,364.0422058105469,636.5,360.5,82.57503309200334
1194,553.9905395507812,364.78204345703125,636.5,360.0,82.64792195358652
1195,554.12646484375,365.5356140136719,636.5,360.0,82.55932604283005
1196,554.0328369140625,366.3135681152344,637.0,360.5,83.17059411089366
1197,574.0288696289062,359.52020263671875,637.5,360.0,63.47294381147129
1198,573.720947265625,360.3417053222656,637.5,361.5,63.789569792048724
1199,573.352783203125,361.2380065917969,638.0,362.0,64.65170742939665
1200,573.1099853515625,361.92791748046875,638.0,362.5,64.89253639274386
1201,572.749267578125,362.802978515625,638.0,362.0,65.2556729801148
1202,582.971923828125,359.39703369140625,637.5,363.0,54.64698031205992
1203,582.4011840820312,360.1835632324219,638.5,363.5,56.19676058485478
1204,581.9575805664062,361.08355712890625,638.5,364.0,56.617584145076286
1205,581.3619384765625,362.012451171875,638.0,364.0,56.6729244302504
1206,580.7974243164062,362.7757263183594,638.5,364.5,57.7283323875726
1207,580.0416259765625,363.59967041015625,638.0,364.5,57.965366494235354
1208,579.304443359375,364.3792419433594,638.0,364.5,58.695680862062254
1209,578.5565185546875,365.1384582519531,638.0,364.5,59.446910056610164
1210,577.67431640625,365.81939697265625,637.0,364.5,59.34035340505812
1211,576.8391723632812,366.2742614746094,637.0,364.5,60.186985185464025
1212,575.9367065429688,366.5155029296875,637.0,365.0,61.08209686110495
1213,574.84716796875,366.5805969238281,636.5,364.0,61.70681630060651
1214,585.00341796875,362.3680419921875,636.5,365.0,51.56379702714055
1215,584.2001953125,362.4056091308594,635.5,364.0,51.32457543145628
1216,583.2122192382812,362.310791015625,635.0,364.0,51.81532266826812
1217,582.33154296875,362.20367431640625,635.0,363.0,52.67447674772839
1218,581.204833984375,362.12713623046875,633.5,363.5,52.31318326704533
1219,580.2335205078125,361.9378967285156,633.0,362.5,52.76947335427233
1220,579.0476684570312,361.6585388183594,633.0,362.0,53.953412076169826
1221,578.3197021484375,361.2934875488281,632.5,362.0,54.184904125851226
1222,577.3692626953125,361.0316162109375,632.0,362.0,54.639319410262544
1223,576.4620971679688,360.59759521484375,631.5,361.0,55.039373885966675
1224,575.58544921875,360.2231750488281,631.5,360.5,55.91523603743953
1225,574.62109375,360.0032043457031,630.5,359.5,55.881171948249474
1226,573.5503540039062,359.5652770996094,630.0,358.5,56.45969667278824
1227,572.5770263671875,359.1851501464844,629.5,358.0,56.93530985312699
1228,571.5118408203125,359.061279296875,629.0,357.5,57.5093560989161
1229,570.3428955078125,359.224609375,628.0,357.5,57.68289153570031
1230,569.3731689453125,359.23687744140625,627.5,357.5,58.15277492696844
1231,568.2069702148438,359.3221435546875,626.5,357.0,58.33926355570227
1232,567.0499267578125,359.35296630859375,626.0,356.0,59.045351369314716
1233,566.1442260742188,359.3765563964844,624.5,356.0,58.453378718218936
1234,565.0421142578125,359.35943603515625,624.5,355.5,59.58301287649431
1235,563.9961547851562,359.3820495605469,624.0,354.5,60.20212494986006
1236,562.7291870117188,359.27935791015625,623.5,354.5,60.95846104758573
