frame_id,center_x,center_y,nb_points,center_x_smooth,center_y_smooth
398,592.5259399414062,352.3536071777344,11,592.5491943359375,352.3536071777344
399,593.3220825195312,352.49066162109375,11,593.3220825195312,352.49066162109375
400,593.5714721679688,352.59783935546875,11,593.5714721679688,352.59783935546875
401,594.257080078125,352.62701416015625,11,594.257080078125,352.62701416015625
402,594.4478759765625,352.6911315917969,11,594.4478759765625,352.6911315917969
403,594.8464965820312,352.771484375,11,594.8464965820312,352.771484375
404,595.386962890625,353.07904052734375,11,595.386962890625,353.07904052734375
405,595.6777954101562,353.0898742675781,11,595.6777954101562,353.0898742675781
406,596.4110107421875,353.2210998535156,11,596.4110107421875,353.2210998535156
407,596.6981811523438,353.2875671386719,11,596.6981811523438,353.2875671386719
408,597.1139526367188,353.3056335449219,11,597.1139526367188,353.2875671386719
409,597.45166015625,353.3279724121094,11,597.45166015625,353.2875671386719
410,597.6355590820312,353.063720703125,11,597.6355590820312,353.063720703125
411,597.6883544921875,352.7876281738281,11,597.6883544921875,352.9101257324219
412,597.8753662109375,352.8164367675781,11,597.8753662109375,352.9101257324219
413,597.918701171875,352.9101257324219,11,597.918701171875,352.9101257324219
414,598.2940673828125,352.91461181640625,11,598.2940673828125,352.914306640625
415,599.0451049804688,352.914306640625,11,598.8126220703125,352.91461181640625
416,598.8126220703125,353.2067565917969,11,599.0451049804688,353.2067565917969
417,599.352294921875,353.31585693359375,11,599.0546264648438,353.31585693359375
418,599.0546264648438,353.4367980957031,11,599.352294921875,353.4367980957031
419,599.3741455078125,353.87664794921875,11,599.3741455078125,353.87664794921875
420,599.3949584960938,354.19207763671875,11,599.3949584960938,354.19207763671875
421,599.5968627929688,354.6138916015625,11,599.4524536132812,354.6138916015625
422,599.4524536132812,355.1505432128906,11,599.5968627929688,355.1505432128906
423,599.6239624023438,355.68438720703125,11,599.6239624023438,355.68438720703125
424,599.9122924804688,356.306640625,11,599.759521484375,356.306640625
425,599.759521484375,357.1982727050781,11,599.759521484375,357.1982727050781
426,599.7830200195312,357.8047180175781,11,599.759521484375,357.8047180175781
427,599.6842041015625,358.9462890625,11,599.705078125,358.9462890625
428,599.705078125,359.915283203125,11,599.6842041015625,359.915283203125
429,599.3828125,360.7552795410156,11,599.5900268554688,360.7552795410156
430,599.5900268554688,361.55401611328125,11,599.5900268554688,361.55401611328125
431,599.5869750976562,362.475830078125,11,599.5900268554688,362.475830078125
432,599.8390502929688,363.37939453125,11,599.8390502929688,363.37939453125
433,599.8526611328125,364.3388671875,11,599.8526611328125,364.3388671875
434,600.328857421875,365.3915710449219,11,600.328857421875,365.3915710449219
435,600.494384765625,366.3406677246094,11,600.494384765625,366.3406677246094
436,600.5704956054688,367.3450927734375,11,600.5704956054688,367.3450927734375
437,600.8914794921875,368.07452392578125,11,600.8450317382812,368.07452392578125
438,600.8450317382812,368.594482421875,11,600.8914794921875,368.594482421875
439,601.3411865234375,369.267822265625,11,601.17431640625,369.267822265625
440,601.17431640625,369.8432312011719,11,601.3411865234375,369.8432312011719
441,601.7266845703125,370.6555480957031,11,601.7266845703125,370.6555480957031
442,601.8887329101562,371.56317138671875,11,601.8887329101562,371.56317138671875
443,601.9179077148438,372.0657653808594,11,601.9179077148438,372.0657653808594
444,602.0116577148438,372.6751708984375,11,602.0116577148438,372.6751708984375
445,602.1403198242188,373.4159851074219,11,602.1403198242188,373.4159851074219
446,602.6455688476562,374.20703125,11,602.6123046875,374.20703125
447,602.6123046875,374.8506164550781,11,602.6455688476562,374.8506164550781
448,602.6798706054688,375.4930725097656,11,602.6798706054688,375.4930725097656
449,603.0302734375,376.1038513183594,11,603.0302734375,376.1038513183594
450,603.1235961914062,376.578857421875,11,603.1235961914062,376.578857421875
451,603.187744140625,377.0323181152344,11,603.181396484375,377.0323181152344
452,603.181396484375,377.40582275390625,11,603.187744140625,377.40582275390625
453,603.258544921875,377.79254150390625,11,603.2485961914062,377.79254150390625
454,603.2485961914062,378.3349609375,11,603.258544921875,378.3349609375
455,603.2749633789062,378.5057067871094,11,603.2749633789062,378.5057067871094
456,603.3716430664062,378.84613037109375,11,603.2749633789062,378.56170654296875
457,603.3740844726562,378.7821350097656,11,603.2749633789062,378.56170654296875
458,603.036865234375,378.56170654296875,11,603.036865234375,378.56170654296875
459,603.0264892578125,378.3370056152344,11,603.0264892578125,378.3370056152344
460,602.9447631835938,377.915771484375,11,602.9447631835938,377.915771484375
461,602.42431640625,377.50579833984375,11,602.42431640625,377.50579833984375
462,602.3941040039062,377.1855163574219,11,602.3941040039062,377.1855163574219
463,602.1107177734375,376.5592041015625,11,602.1107177734375,376.5592041015625
464,601.8894653320312,376.3048095703125,11,601.8894653320312,376.3048095703125
465,601.2548828125,375.7541198730469,11,601.2548828125,375.7541198730469
466,600.8557739257812,375.6032409667969,11,600.8557739257812,375.6032409667969
467,600.375244140625,374.7369689941406,11,600.375244140625,374.7369689941406
468,599.9953002929688,374.5286865234375,11,599.9953002929688,374.5286865234375
469,599.5144653320312,374.12017822265625,11,599.5144653320312,374.12017822265625
470,598.837158203125,373.5554504394531,11,598.837158203125,373.5554504394531
471,598.5935668945312,373.138427734375,11,598.5935668945312,373.138427734375
472,598.0225219726562,372.61083984375,11,598.0225219726562,372.61083984375
473,597.4185180664062,372.16259765625,11,597.4185180664062,372.16259765625
474,597.0267944335938,371.6419372558594,11,597.0267944335938,371.6419372558594
475,597.0223388671875,371.0338134765625,11,597.0223388671875,371.0338134765625
476,596.7132568359375,370.8262023925781,11,596.7132568359375,370.8262023925781
477,596.7116088867188,370.7756042480469,11,596.7116088867188,370.7756042480469
478,596.7001953125,370.6959228515625,11,596.7001953125,370.6959228515625
479,596.65576171875,370.532470703125,11,596.65576171875,370.532470703125
480,596.5167846679688,370.4548645019531,11,596.5167846679688,370.4548645019531
481,596.497802734375,370.2787780761719,11,596.497802734375,370.2787780761719
482,596.369140625,370.1442565917969,11,596.497802734375,370.1442565917969
483,596.34033203125,369.9822692871094,11,596.497802734375,369.9822692871094
484,596.5401000976562,369.65350341796875,11,596.4934692382812,369.65350341796875
485,596.5404052734375,369.5329284667969,11,596.4934692382812,369.5329284667969
486,596.4934692382812,369.36029052734375,11,596.4934692382812,369.36029052734375
487,596.3529663085938,369.223876953125,11,596.4120483398438,369.223876953125
488,596.3465576171875,368.9175109863281,11,596.3663940429688,368.9175109863281
489,596.4120483398438,368.7930603027344,11,596.3663940429688,368.7930603027344
490,596.3663940429688,368.4994812011719,11,596.4120483398438,368.4994812011719
491,596.5481567382812,368.2803039550781,11,596.5481567382812,368.2803039550781
492,596.656005859375,367.9007568359375,11,596.656005859375,367.9007568359375
493,596.7467651367188,367.6089782714844,11,596.7467651367188,367.6089782714844
494,597.1149291992188,367.2724914550781,11,597.1149291992188,367.2724914550781
495,597.5789794921875,366.883056640625,11,597.5789794921875,366.883056640625
496,597.5933837890625,366.6122741699219,11,597.5933837890625,366.6122741699219
497,598.0672607421875,366.1152038574219,11,598.0672607421875,366.1152038574219
498,598.1234130859375,365.6982116699219,11,598.1234130859375,365.6982116699219
499,598.4979858398438,365.3729553222656,11,598.4979858398438,365.3729553222656
500,598.9202270507812,364.9246520996094,11,598.890625,364.9246520996094
501,598.890625,364.4898681640625,11,598.9202270507812,364.4898681640625
502,599.4725341796875,364.003662109375,11,599.4725341796875,364.003662109375
503,599.7418823242188,363.4757995605469,11,599.7418823242188,363.4757995605469
504,600.2290649414062,363.03863525390625,11,600.2290649414062,363.03863525390625
505,600.5760498046875,362.68804931640625,11,600.5760498046875,362.68804931640625
506,600.7166137695312,362.17791748046875,11,600.7166137695312,362.17791748046875
507,601.1306762695312,361.6687927246094,11,601.1306762695312,361.6687927246094
508,601.3067016601562,361.3980712890625,11,601.3067016601562,361.3980712890625
509,601.5607299804688,360.94525146484375,11,601.5607299804688,360.94525146484375
510,601.9130859375,360.48297119140625,11,601.9130859375,360.48297119140625
511,602.3912963867188,359.9621276855469,11,602.3912963867188,359.9621276855469
512,602.7449951171875,359.6912841796875,11,602.7149047851562,359.6912841796875
513,602.7149047851562,359.2122497558594,11,602.7265014648438,359.2122497558594
514,602.768310546875,358.7464294433594,11,602.7341918945312,358.7464294433594
515,602.7265014648438,358.25244140625,11,602.7341918945312,358.25244140625
516,602.7341918945312,357.8735656738281,11,602.768310546875,357.8735656738281
517,602.8019409179688,357.57171630859375,11,602.8019409179688,357.57171630859375
518,603.2969970703125,357.16546630859375,11,603.2794799804688,357.16546630859375
519,603.2794799804688,356.9026184082031,11,603.2969970703125,356.9026184082031
520,603.3794555664062,356.60748291015625,11,603.3794555664062,356.60748291015625
521,603.6507568359375,356.3665771484375,11,603.6079711914062,356.4111328125
522,603.6416015625,356.3398132324219,11,603.6416015625,356.4111328125
523,603.6079711914062,356.4111328125,11,603.6507568359375,356.4111328125
524,603.7282104492188,356.57281494140625,11,603.7282104492188,356.57281494140625
525,603.7312622070312,356.6621398925781,11,603.7312622070312,356.6621398925781
526,603.85986328125,356.9042053222656,11,603.85986328125,356.9042053222656
527,603.9453125,357.1744689941406,11,603.9453125,357.1744689941406
528,603.967529296875,357.3877258300781,11,603.967529296875,357.3877258300781
529,604.0371704101562,357.7408142089844,11,604.0034790039062,357.7408142089844
530,604.0034790039062,357.941162109375,11,604.0371704101562,357.941162109375
531,604.0885620117188,358.2131652832031,11,604.0885620117188,358.2131652832031
532,604.1099243164062,358.5,11,604.1099243164062,358.5
533,604.5555419921875,358.788330078125,11,604.5555419921875,358.788330078125
534,604.734130859375,359.27679443359375,11,604.7218017578125,359.27679443359375
535,604.7218017578125,359.69207763671875,11,604.734130859375,359.69207763671875
536,604.9806518554688,360.1620788574219,11,604.9343872070312,360.1620788574219
537,604.9343872070312,360.7054748535156,11,604.9806518554688,360.7054748535156
538,605.3087158203125,361.1797790527344,11,605.3087158203125,361.1797790527344
539,605.5744018554688,361.756591796875,11,605.5744018554688,361.756591796875
540,605.8292236328125,362.40643310546875,11,605.8292236328125,362.40643310546875
541,606.03173828125,363.21514892578125,11,606.03173828125,363.21514892578125
542,606.2398681640625,363.7590637207031,11,606.2398681640625,363.7590637207031
543,606.6215209960938,364.6674499511719,11,606.6215209960938,364.6674499511719
544,607.0057983398438,365.4681701660156,11,607.0057983398438,365.4681701660156
545,607.2344360351562,366.1876220703125,11,607.2344360351562,366.1876220703125
546,607.484619140625,367.0279235839844,11,607.484619140625,367.0279235839844
547,607.857666015625,367.8570861816406,11,607.857666015625,367.8570861816406
548,608.0751342773438,368.5493469238281,11,608.0751342773438,368.5493469238281
549,608.499755859375,368.988037109375,11,608.499755859375,368.988037109375
550,608.7281494140625,369.4371337890625,11,608.7281494140625,369.4371337890625
551,609.157470703125,369.888427734375,11,609.157470703125,369.888427734375
552,609.4750366210938,370.4422912597656,11,609.4750366210938,370.4422912597656
553,610.0252075195312,370.9436950683594,11,610.0252075195312,370.9436950683594
554,610.495849609375,371.7201843261719,11,610.495849609375,371.7201843261719
555,610.93017578125,372.2231140136719,11,610.93017578125,372.2231140136719
556,611.4592895507812,372.83111572265625,11,611.4592895507812,372.83111572265625
557,611.9800415039062,373.3236999511719,11,611.9800415039062,373.3236999511719
558,612.533203125,374.0270690917969,11,612.533203125,374.0270690917969
559,613.31982421875,374.8876647949219,11,613.31982421875,374.8876647949219
560,613.8511352539062,375.53594970703125,11,613.8511352539062,375.53594970703125
561,614.7183837890625,376.3723449707031,11,614.7183837890625,376.3723449707031
562,615.1814575195312,377.12457275390625,11,615.1814575195312,377.12457275390625
563,615.736328125,377.77496337890625,11,615.736328125,377.77496337890625
564,616.570556640625,378.6311340332031,11,616.570556640625,378.6311340332031
565,616.9467163085938,379.3818054199219,11,616.9467163085938,379.3818054199219
566,617.34130859375,380.3033447265625,11,617.34130859375,380.3033447265625
567,617.7568969726562,381.19158935546875,11,617.7568969726562,381.19158935546875
568,618.127197265625,381.90960693359375,11,618.127197265625,381.90960693359375
569,618.8428344726562,382.44061279296875,11,618.8428344726562,382.44061279296875
570,619.3338623046875,382.7235107421875,11,619.3338623046875,382.7235107421875
571,619.9044189453125,383.05731201171875,11,619.9044189453125,383.05731201171875
572,620.697998046875,383.5576477050781,11,620.697998046875,383.5576477050781
573,620.82861328125,384.02655029296875,11,620.82861328125,384.02655029296875
574,621.481689453125,384.5682067871094,11,621.481689453125,384.5682067871094
575,621.9111328125,384.8914794921875,11,621.9111328125,384.8914794921875
576,622.717041015625,385.3833312988281,11,622.717041015625,385.3833312988281
577,623.2725830078125,385.80291748046875,11,623.2725830078125,385.80291748046875
578,623.806884765625,386.2701721191406,11,623.806884765625,386.2701721191406
579,624.595458984375,386.83642578125,11,624.595458984375,386.83642578125
580,624.9739379882812,387.25830078125,11,624.9739379882812,387.25830078125
581,625.6390380859375,387.5063781738281,11,625.6390380859375,387.5063781738281
582,625.7315673828125,387.5146789550781,11,625.7315673828125,387.5063781738281
583,626.204345703125,387.5080261230469,11,626.204345703125,387.5063781738281
584,626.2612915039062,387.4079895019531,11,626.2612915039062,387.4165954589844
585,626.6652221679688,387.4165954589844,11,626.6652221679688,387.4079895019531
586,627.175537109375,387.4054870605469,11,627.175537109375,387.4054870605469
587,627.3223876953125,387.12847900390625,11,627.3223876953125,387.1553649902344
588,627.5160522460938,387.1553649902344,11,627.5160522460938,387.12847900390625
589,627.897216796875,387.00830078125,11,627.897216796875,387.00830078125
590,628.4137573242188,386.9916076660156,11,628.4137573242188,386.9916076660156
591,628.504150390625,386.967529296875,11,628.504150390625,386.967529296875
592,629.0316162109375,386.8912048339844,11,629.0316162109375,386.9010009765625
593,629.366943359375,386.9010009765625,11,629.366943359375,386.8912048339844
594,629.7552490234375,386.8092346191406,11,629.7552490234375,386.8092346191406
595,629.7747192382812,386.8069152832031,11,629.7747192382812,386.8069152832031
596,629.9273681640625,386.70416259765625,11,629.9273681640625,386.70416259765625
597,630.3421630859375,386.5113830566406,11,630.3421630859375,386.5113830566406
598,630.4566650390625,386.4256591796875,11,630.4566650390625,386.4256591796875
599,630.4849853515625,386.3891296386719,11,630.4849853515625,386.3891296386719
600,630.9524536132812,385.9897155761719,11,630.9524536132812,385.9897155761719
601,631.513671875,385.8926696777344,11,631.513671875,385.8926696777344
602,632.0642700195312,385.79229736328125,11,632.0642700195312,385.79229736328125
603,632.4293823242188,385.3858947753906,11,632.4293823242188,385.3858947753906
604,632.8272705078125,385.0553283691406,11,632.8272705078125,385.0553283691406
605,633.12939453125,384.73712158203125,11,633.12939453125,384.73712158203125
606,633.3984375,384.50921630859375,11,633.3984375,384.50921630859375
607,633.5945434570312,384.1856689453125,11,633.5945434570312,384.1856689453125
608,633.684814453125,383.8056335449219,11,633.684814453125,383.8056335449219
609,633.9642944335938,383.47698974609375,11,633.9642944335938,383.47698974609375
610,634.2842407226562,383.21099853515625,11,634.2842407226562,383.21099853515625
611,634.3471069335938,382.5959167480469,11,634.33837890625,382.5987243652344
612,634.33837890625,382.5987243652344,11,634.3471069335938,382.5959167480469
613,634.3980102539062,382.5475769042969,11,634.3701171875,382.5475769042969
614,634.3978271484375,382.5246276855469,11,634.3701171875,382.5246276855469
615,634.3701171875,382.4806823730469,11,634.3701171875,382.4806823730469
616,634.2909545898438,382.3639221191406,11,634.2909545898438,382.3639221191406
617,634.1537475585938,382.300537109375,11,634.1537475585938,382.300537109375
618,634.0322265625,382.1708984375,11,634.0322265625,382.1708984375
619,633.7706909179688,382.04791259765625,11,633.7706909179688,382.04791259765625
620,633.5822143554688,381.85272216796875,11,633.5822143554688,381.85272216796875
621,633.3641357421875,381.6841735839844,11,633.3641357421875,381.6841735839844
622,632.9837646484375,381.52557373046875,11,632.9837646484375,381.52557373046875
623,632.7693481445312,381.20574951171875,11,632.7693481445312,381.20574951171875
624,632.324462890625,381.09246826171875,11,632.324462890625,381.09246826171875
625,631.905517578125,380.7754211425781,11,631.905517578125,380.7754211425781
626,631.7815551757812,380.4585876464844,11,631.7815551757812,380.4585876464844
627,631.6094360351562,380.1206359863281,11,631.6094360351562,380.1206359863281
628,631.1415405273438,379.63525390625,11,631.28759765625,379.63525390625
629,631.28759765625,379.38934326171875,11,631.1415405273438,379.38934326171875
630,630.9046630859375,378.79022216796875,11,630.919921875,378.79022216796875
631,630.919921875,378.4555358886719,11,630.919921875,378.4555358886719
632,630.6952514648438,378.0516662597656,11,630.919921875,378.0516662597656
633,631.0517578125,377.60693359375,11,631.0517578125,377.60693359375
634,631.1197509765625,376.9143371582031,11,631.1197509765625,376.9143371582031
635,631.1746826171875,376.3981018066406,11,631.1746826171875,376.3981018066406
636,631.4160766601562,375.8186950683594,11,631.2774658203125,375.8186950683594
637,631.2774658203125,374.9728088378906,11,631.4160766601562,374.9728088378906
638,631.5157470703125,374.386962890625,11,631.5157470703125,374.386962890625
639,631.5676879882812,373.6490783691406,11,631.5676879882812,373.6490783691406
640,631.6519775390625,372.7801818847656,11,631.6519775390625,372.7801818847656
641,631.8400268554688,372.0932312011719,11,631.8400268554688,372.0932312011719
642,631.9949340820312,371.335693359375,11,631.9949340820312,371.335693359375
643,632.1573486328125,370.5737609863281,11,632.1573486328125,370.5737609863281
644,632.2835693359375,369.9742126464844,11,632.2835693359375,369.9742126464844
645,632.4367065429688,369.5638732910156,11,632.4367065429688,369.5638732910156
646,632.9338989257812,369.3369140625,11,632.9338989257812,369.3369140625
647,633.330078125,368.9695739746094,11,633.330078125,368.9695739746094
648,633.8483276367188,368.4020690917969,11,633.8483276367188,368.4020690917969
649,633.8775634765625,367.83441162109375,11,633.8775634765625,367.83441162109375
650,634.5673217773438,367.2042541503906,11,634.5673217773438,367.2042541503906
651,634.953369140625,366.679443359375,11,634.953369140625,366.679443359375
652,635.2887573242188,365.89093017578125,11,635.2887573242188,365.89093017578125
653,635.8114013671875,365.50262451171875,11,635.8114013671875,365.50262451171875
654,635.920654296875,364.6970520019531,11,635.920654296875,364.6970520019531
655,636.4586181640625,364.0133361816406,11,636.4586181640625,364.0133361816406
656,636.9893188476562,363.4196472167969,11,636.9893188476562,363.4196472167969
657,637.2183837890625,362.66033935546875,11,637.2183837890625,362.66033935546875
658,637.694091796875,362.20135498046875,11,637.694091796875,362.20135498046875
659,638.0872802734375,361.65087890625,11,638.0872802734375,361.65087890625
660,638.572509765625,361.048828125,11,638.572509765625,361.048828125
661,638.8471069335938,360.3770446777344,11,638.8471069335938,360.3770446777344
662,639.21337890625,359.6974792480469,11,639.21337890625,359.6974792480469
663,639.53564453125,359.0068359375,11,639.4600219726562,359.0068359375
664,639.4649047851562,358.1357727050781,11,639.4600219726562,358.1357727050781
665,639.4600219726562,357.4186096191406,11,639.4649047851562,357.4186096191406
666,639.4512329101562,356.56707763671875,11,639.4649047851562,356.56707763671875
667,639.5170288085938,355.94293212890625,11,639.5170288085938,355.94293212890625
668,639.5684814453125,354.9258117675781,11,639.5684814453125,354.9258117675781
669,639.6448364257812,354.31121826171875,11,639.5684814453125,354.31121826171875
670,639.6171264648438,353.4434814453125,11,639.6061401367188,353.4434814453125
671,639.54736328125,352.9294738769531,11,639.6171264648438,352.9294738769531
672,639.6061401367188,352.56072998046875,11,639.6171264648438,352.56072998046875
673,639.7677612304688,352.42626953125,11,639.7677612304688,352.42626953125
674,640.0668334960938,351.9848327636719,11,639.99609375,351.9848327636719
675,640.045654296875,351.6893615722656,11,639.99609375,351.6893615722656
676,639.99609375,351.417724609375,11,640.0291748046875,351.417724609375
677,639.9379272460938,351.1200256347656,11,640.0291748046875,351.1200256347656
678,640.0291748046875,350.8564758300781,11,639.99609375,350.8564758300781
679,640.1070556640625,350.62701416015625,11,639.980224609375,350.62701416015625
680,639.9640502929688,350.3108215332031,11,639.980224609375,350.3108215332031
681,639.980224609375,350.060302734375,11,639.9640502929688,350.060302734375
682,639.9161987304688,349.7688293457031,11,639.9161987304688,349.7688293457031
683,639.7400512695312,349.5870666503906,11,639.802490234375,349.7141418457031
684,639.802490234375,349.631103515625,11,639.7400512695312,349.7141418457031
685,639.36376953125,349.7141418457031,11,639.4398193359375,349.7141418457031
686,639.4398193359375,349.7330017089844,11,639.36376953125,349.7330017089844
687,638.9366455078125,349.8667297363281,11,638.9366455078125,349.8667297363281
688,638.72900390625,350.12371826171875,11,638.72900390625,350.12371826171875
689,638.4204711914062,350.2160339355469,11,638.4204711914062,350.2160339355469
690,638.2943725585938,350.32275390625,11,638.2943725585938,350.32275390625
691,637.94921875,350.7193298339844,11,637.94921875,350.6539306640625
692,637.5266723632812,350.6539306640625,11,637.5266723632812,350.7193298339844
693,637.1138916015625,350.92047119140625,11,637.1138916015625,350.92047119140625
694,636.8197631835938,351.21502685546875,11,636.8197631835938,351.21502685546875
695,636.4443969726562,351.4147644042969,11,636.4443969726562,351.4147644042969
696,636.3724365234375,351.60382080078125,11,636.3724365234375,351.60382080078125
697,635.9500122070312,351.92437744140625,11,635.9500122070312,351.92437744140625
698,635.676025390625,352.0527648925781,11,635.676025390625,352.0527648925781
699,635.585693359375,352.1394348144531,11,635.585693359375,352.1394348144531
700,635.4019165039062,352.40301513671875,11,635.423828125,352.40301513671875
701,635.393798828125,352.6460876464844,11,635.423828125,352.6460876464844
702,635.423828125,353.0638122558594,11,635.4019165039062,353.0638122558594
703,635.4284057617188,353.2541809082031,11,635.393798828125,353.2541809082031
704,635.2154541015625,353.5226745605469,11,635.2154541015625,353.5226745605469
705,635.0698852539062,353.67462158203125,11,635.101806640625,353.53729248046875
706,635.101806640625,353.65325927734375,11,635.0699462890625,353.53729248046875
707,634.9895629882812,353.53729248046875,11,635.0699462890625,353.53729248046875
708,635.0699462890625,353.5355529785156,11,635.101806640625,353.5355529785156
709,635.1334228515625,353.4100341796875,11,635.1334228515625,353.4100341796875
710,635.2325439453125,353.2453308105469,11,635.2325439453125,353.2453308105469
711,635.2643432617188,353.2294006347656,11,635.2643432617188,353.2294006347656
712,635.50537109375,353.0314025878906,11,635.50537109375,353.0314025878906
713,635.90771484375,352.86712646484375,11,635.90771484375,352.86712646484375
714,635.9534301757812,352.7580261230469,11,635.9520263671875,352.77130126953125
715,635.9520263671875,352.77130126953125,11,635.9534301757812,352.7580261230469
716,636.4100952148438,352.6399841308594,11,636.4100952148438,352.6399841308594
717,636.5142211914062,352.6034240722656,11,636.5142211914062,352.6034240722656
718,636.8392333984375,352.4889831542969,11,636.8392333984375,352.4889831542969
719,636.8814086914062,352.48480224609375,11,636.8814086914062,352.48480224609375
720,636.9151611328125,352.37908935546875,11,636.9151611328125,352.37908935546875
721,637.1956176757812,352.242431640625,11,637.1956176757812,352.242431640625
722,637.2028198242188,352.22674560546875,11,637.2028198242188,352.22674560546875
723,637.2066040039062,352.21099853515625,11,637.2066040039062,352.21099853515625
724,637.2286376953125,352.1510009765625,11,637.2286376953125,352.1510009765625
725,637.2783203125,352.0932312011719,11,637.2286376953125,352.0932312011719
726,637.3043823242188,352.00860595703125,11,637.2286376953125,352.00860595703125
727,637.141357421875,351.8520812988281,11,637.141357421875,351.8520812988281
728,637.0405883789062,351.8409729003906,11,637.0405883789062,351.8516540527344
729,636.8540649414062,351.7877502441406,11,636.8540649414062,351.8516540527344
730,636.3146362304688,351.8516540527344,11,636.3146362304688,351.8516540527344
731,636.2850952148438,351.88079833984375,11,636.2850952148438,351.88079833984375
732,636.074951171875,351.98712158203125,11,636.074951171875,351.98712158203125
733,635.8907470703125,352.0082092285156,11,635.8907470703125,352.0082092285156
734,635.5293579101562,352.12353515625,11,635.5293579101562,352.12353515625
735,635.4652099609375,352.4830322265625,11,635.4652099609375,352.45166015625
736,635.0241088867188,352.45166015625,11,635.0241088867188,352.4830322265625
737,634.6669921875,352.84027099609375,11,634.9727783203125,352.84027099609375
738,634.7426147460938,352.8720703125,11,634.8318481445312,352.8720703125
739,634.9727783203125,353.0653381347656,11,634.8219604492188,353.0653381347656
740,634.8318481445312,353.3334045410156,11,634.8318481445312,353.3334045410156
741,634.8219604492188,353.366943359375,11,634.9485473632812,353.366943359375
742,634.9485473632812,353.423583984375,11,634.9485473632812,353.423583984375
743,635.0101318359375,353.5400085449219,11,635.0101318359375,353.4878845214844
744,635.2809448242188,353.4878845214844,11,635.2809448242188,353.4878845214844
745,635.8773193359375,353.5233154296875,11,635.8773193359375,353.5233154296875
746,636.1626586914062,353.44049072265625,11,636.1626586914062,353.5233154296875
747,636.6554565429688,353.5787353515625,11,636.6554565429688,353.53070068359375
748,637.637451171875,353.56414794921875,11,637.637451171875,353.5492248535156
749,638.6867065429688,353.53070068359375,11,638.6867065429688,353.5608825683594
750,639.3806762695312,353.5492248535156,11,639.3806762695312,353.5533752441406
751,640.421875,353.5608825683594,11,640.421875,353.5533752441406
752,641.0958862304688,353.5533752441406,11,641.0958862304688,353.5608825683594
753,641.5596923828125,353.56640625,11,641.5596923828125,353.56640625
754,642.23974609375,353.630615234375,11,642.23974609375,353.630615234375
755,642.811767578125,353.6590270996094,11,642.811767578125,353.6590270996094
756,643.1989135742188,353.70465087890625,11,643.1989135742188,353.70465087890625
757,643.3416748046875,353.7833557128906,11,643.3416748046875,353.7833557128906
758,643.7728881835938,353.9263610839844,11,643.7728881835938,353.9263610839844
759,644.2652587890625,353.98895263671875,11,644.2652587890625,353.98895263671875
760,644.9249877929688,354.0106506347656,11,644.9249877929688,354.0106506347656
761,645.4267578125,354.12249755859375,11,645.4267578125,354.12249755859375
762,646.004150390625,354.4572448730469,11,646.004150390625,354.2344665527344
763,646.2852172851562,354.3796081542969,11,646.2852172851562,354.2344665527344
764,646.8367309570312,354.2344665527344,11,646.8367309570312,354.2344665527344
765,647.4132690429688,353.79254150390625,11,647.4132690429688,353.79254150390625
766,647.4901733398438,353.6009521484375,11,647.4901733398438,353.6009521484375
767,647.4960327148438,353.2384033203125,11,647.4960327148438,353.2384033203125
768,647.8339233398438,353.1441955566406,11,647.802734375,353.1441955566406
769,647.802734375,353.0160217285156,11,647.8339233398438,353.0160217285156
770,647.9752197265625,352.6666259765625,11,647.9752197265625,352.6666259765625
771,648.09912109375,352.6080017089844,11,647.9752197265625,352.6080017089844
772,648.0277099609375,352.4719543457031,11,647.9910278320312,352.4719543457031
773,647.9368286132812,352.31390380859375,11,648.0277099609375,352.31390380859375
774,647.9910278320312,352.2216491699219,11,647.9910278320312,352.2216491699219
775,648.0645751953125,351.85076904296875,11,647.9910278320312,351.85076904296875
776,647.9590454101562,351.7285461425781,11,648.0645751953125,351.7285461425781
777,648.1911010742188,351.5516052246094,11,648.1911010742188,351.5516052246094
778,648.2488403320312,351.5132751464844,11,648.2488403320312,351.5132751464844
779,648.4490356445312,351.33465576171875,11,648.4490356445312,351.33465576171875
780,648.8359375,351.31231689453125,11,648.8359375,351.31231689453125
781,649.08984375,350.993408203125,11,649.08984375,350.993408203125
782,649.3611450195312,350.9080505371094,11,649.3611450195312,350.9080505371094
783,649.912109375,350.6463317871094,11,649.912109375,350.6463317871094
784,650.324951171875,350.46978759765625,11,650.324951171875,350.46978759765625
785,651.0545654296875,350.28179931640625,11,651.0545654296875,350.46978759765625
786,651.324462890625,350.37255859375,11,651.324462890625,350.46978759765625
787,651.812744140625,350.56292724609375,11,651.812744140625,350.56292724609375
788,652.0520629882812,350.8651428222656,11,652.0520629882812,350.8651428222656
789,652.4544677734375,351.1076354980469,11,652.4544677734375,351.1076354980469
790,652.5844116210938,351.5415954589844,11,652.5844116210938,351.5415954589844
791,652.6763916015625,351.8765563964844,11,652.6763916015625,351.8765563964844
792,652.693359375,352.2466125488281,11,652.6763916015625,352.2466125488281
793,652.7432861328125,352.53607177734375,11,652.6763916015625,352.53607177734375
794,652.6482543945312,352.6705017089844,11,652.6482543945312,352.6705017089844
795,652.5477294921875,352.98089599609375,11,652.60595703125,352.98089599609375
796,652.60595703125,353.21759033203125,11,652.5477294921875,353.21759033203125
